date,site_id,region,behavior,cement_type,planned_pour_tonnes,consumed_tonnes,opening_inventory_tonnes,deliveries_tonnes,closing_inventory_tonnes,rain_mm,avg_temp_c,silo_capacity
2022-09-04,SITE_001,North,aggressive,CEM_II,54.18,28.25,16.51,11.74,0.0,1.02,0.4,448
2022-09-05,SITE_001,North,aggressive,CEM_III,30.08,30.08,0.0,30.61,0.53,5.01,5.02,448
2022-09-06,SITE_001,North,aggressive,CEM_II,40.82,40.82,0.53,40.8,0.51,4.5,3.86,448
2022-09-07,SITE_001,North,aggressive,CEM_III,53.42,43.41,0.51,42.9,0.0,4.07,6.7,448
2022-09-08,SITE_001,North,aggressive,CEM_II,43.55,13.38,0.0,16.72,3.34,2.76,-2.54,448
2022-09-09,SITE_001,North,aggressive,CEM_II,44.19,20.48,3.34,17.14,0.0,6.68,2.15,448
2022-09-10,SITE_001,North,aggressive,CEM_III,36.96,27.02,0.0,33.78,6.76,1.87,-2.81,448
2022-09-11,SITE_001,North,aggressive,CEM_II,38.24,30.59,6.76,37.03,13.2,3.43,-2.58,448
2022-09-12,SITE_001,North,aggressive,CEM_III,59.74,27.36,13.2,14.16,0.0,2.92,9.12,448
2022-09-13,SITE_001,North,aggressive,CEM_II,57.17,16.48,0.0,20.6,4.12,6.44,-1.55,448
2022-09-14,SITE_001,North,aggressive,CEM_I,36.8,13.52,4.12,12.78,3.38,5.18,-5.0,448
2022-09-15,SITE_001,North,aggressive,CEM_II,50.09,38.99,3.38,35.61,0.0,3.66,8.32,448
2022-09-16,SITE_001,North,aggressive,CEM_I,43.71,12.09,0.0,12.09,0.0,1.58,8.81,448
2022-09-17,SITE_001,North,aggressive,CEM_II,46.73,28.61,0.0,28.61,0.0,2.38,4.67,448
2022-09-18,SITE_001,North,aggressive,CEM_I,49.05,16.82,0.0,16.82,0.0,0.31,3.07,448
2022-09-19,SITE_001,North,aggressive,CEM_II,43.51,23.9,0.0,23.9,0.0,2.63,0.62,448
2022-09-20,SITE_001,North,aggressive,CEM_II,59.77,25.28,0.0,31.6,6.32,5.47,-2.47,448
2022-09-21,SITE_001,North,aggressive,CEM_I,32.79,26.23,6.32,41.52,21.61,9.23,-5.0,448
2022-09-22,SITE_001,North,aggressive,CEM_II,31.89,31.89,21.61,19.09,8.81,10.0,0.92,448
2022-09-23,SITE_001,North,aggressive,CEM_I,32.63,32.63,8.81,32.15,8.33,2.09,12.44,448
2022-09-24,SITE_001,North,aggressive,CEM_II,45.47,30.57,8.33,29.88,7.64,1.82,-5.0,448
2022-09-25,SITE_001,North,aggressive,CEM_I,41.73,0.0,7.64,25.89,33.53,24.24,-5.0,448
2022-09-26,SITE_001,North,aggressive,CEM_II,56.04,56.04,33.53,41.6,19.09,3.88,7.43,448
2022-09-27,SITE_001,North,aggressive,CEM_I,0.0,0.0,19.09,16.15,35.24,1.82,5.45,448
2022-09-28,SITE_001,North,aggressive,CEM_II,54.67,54.67,35.24,44.48,25.05,1.27,0.46,448
2022-09-29,SITE_001,North,aggressive,CEM_II,34.18,34.18,25.05,43.17,34.04,12.8,2.74,448
2022-09-30,SITE_001,North,aggressive,CEM_I,30.77,24.62,34.04,48.52,57.94,1.91,-3.99,448
2022-10-01,SITE_001,North,aggressive,CEM_I,58.09,58.09,57.94,21.11,20.96,3.99,1.76,448
2022-10-02,SITE_001,North,aggressive,CEM_III,31.84,25.47,20.96,28.39,23.88,9.53,-5.0,448
2022-10-03,SITE_001,North,aggressive,CEM_III,52.63,45.77,23.88,21.89,0.0,0.3,6.28,448
2022-10-04,SITE_001,North,aggressive,CEM_III,50.76,24.3,0.0,30.38,6.08,2.81,-3.54,448
2022-10-05,SITE_001,North,aggressive,CEM_I,36.98,0.0,6.08,16.95,23.03,28.56,4.29,448
2022-10-06,SITE_001,North,aggressive,CEM_I,56.6,40.81,23.03,17.78,0.0,5.33,2.38,448
2022-10-07,SITE_001,North,aggressive,CEM_II,54.83,40.77,0.0,40.77,0.0,2.29,3.69,448
2022-10-08,SITE_001,North,aggressive,CEM_II,53.71,29.79,0.0,37.24,7.45,0.06,-2.82,448
2022-10-09,SITE_001,North,aggressive,CEM_I,0.0,0.0,7.45,19.65,27.1,1.05,-5.0,448
2022-10-10,SITE_001,North,aggressive,CEM_III,43.63,0.0,27.1,13.92,41.02,18.62,-4.87,448
2022-10-11,SITE_001,North,aggressive,CEM_II,39.74,31.79,41.02,29.04,38.27,3.35,-0.03,448
2022-10-12,SITE_001,North,aggressive,CEM_I,58.69,41.88,38.27,14.09,10.48,2.36,-4.22,448
2022-10-13,SITE_001,North,aggressive,CEM_I,50.64,24.53,10.48,20.19,6.14,5.37,-5.0,448
2022-10-14,SITE_001,North,aggressive,CEM_II,41.59,25.22,6.14,19.08,0.0,9.19,11.01,448
2022-10-15,SITE_001,North,aggressive,CEM_III,45.55,31.6,0.0,39.5,7.9,11.01,-2.77,448
2022-10-16,SITE_001,North,aggressive,CEM_I,52.39,39.99,7.9,42.09,10.0,3.59,-0.85,448
2022-10-17,SITE_001,North,aggressive,CEM_I,58.7,34.13,10.0,24.13,0.0,0.56,0.79,448
2022-10-18,SITE_001,North,aggressive,CEM_III,53.52,26.49,0.0,26.49,0.0,1.76,6.39,448
2022-10-19,SITE_001,North,aggressive,CEM_II,52.93,8.67,0.0,10.84,2.17,3.99,-2.85,448
2022-10-20,SITE_001,North,aggressive,CEM_II,0.0,0.0,2.17,20.22,22.39,0.43,3.53,448
2022-10-21,SITE_001,North,aggressive,CEM_I,49.32,34.07,22.39,11.68,0.0,1.51,7.1,448
2022-10-22,SITE_001,North,aggressive,CEM_II,48.06,0.0,0.0,39.92,39.92,17.29,-2.62,448
2022-10-23,SITE_001,North,aggressive,CEM_II,33.84,33.84,39.92,47.12,53.2,8.35,5.3,448
2022-10-24,SITE_001,North,aggressive,CEM_II,48.39,38.71,53.2,19.63,34.12,1.27,-4.5,448
2022-10-25,SITE_001,North,aggressive,CEM_III,56.61,44.45,34.12,21.44,11.11,0.65,-5.0,448
2022-10-26,SITE_001,North,aggressive,CEM_I,36.63,36.63,11.11,39.93,14.41,8.46,0.02,448
2022-10-27,SITE_001,North,aggressive,CEM_III,49.68,46.21,14.41,31.8,0.0,4.08,2.34,448
2022-10-28,SITE_001,North,aggressive,CEM_III,32.76,0.0,0.0,29.54,29.54,20.89,0.53,448
2022-10-29,SITE_001,North,aggressive,CEM_I,42.4,42.4,29.54,39.74,26.88,0.82,0.65,448
2022-10-30,SITE_001,North,aggressive,CEM_I,52.83,52.83,26.88,28.46,2.51,4.73,1.97,448
2022-10-31,SITE_001,North,aggressive,CEM_I,52.25,18.9,2.51,21.12,4.73,0.05,-3.04,448
2022-11-01,SITE_001,North,aggressive,CEM_I,46.65,39.37,4.73,34.64,0.0,1.08,3.02,448
2022-11-02,SITE_001,North,aggressive,CEM_I,41.26,30.97,0.0,30.97,0.0,1.04,5.5,448
2022-11-03,SITE_001,North,aggressive,CEM_II,36.07,24.72,0.0,24.72,0.0,9.42,3.06,448
2022-11-04,SITE_001,North,aggressive,CEM_III,55.26,30.08,0.0,30.08,0.0,1.98,3.19,448
2022-11-05,SITE_001,North,aggressive,CEM_II,56.59,25.66,0.0,25.66,0.0,0.67,9.51,448
2022-11-06,SITE_001,North,aggressive,CEM_III,30.1,19.38,0.0,24.22,4.84,2.66,-4.47,448
2022-11-07,SITE_001,North,aggressive,CEM_I,49.27,38.04,4.84,33.2,0.0,7.9,2.79,448
2022-11-08,SITE_001,North,aggressive,CEM_II,44.6,27.27,0.0,34.09,6.82,4.12,-2.19,448
2022-11-09,SITE_001,North,aggressive,CEM_III,31.76,31.76,6.82,41.4,16.46,0.12,7.54,448
2022-11-10,SITE_001,North,aggressive,CEM_III,54.75,33.12,16.46,24.94,8.28,6.15,-4.91,448
2022-11-11,SITE_001,North,aggressive,CEM_III,36.62,29.29,8.28,39.43,18.42,0.65,-2.08,448
2022-11-12,SITE_001,North,aggressive,CEM_II,49.28,0.0,18.42,35.45,53.87,32.03,6.33,448
2022-11-13,SITE_001,North,aggressive,CEM_II,52.42,52.42,53.87,48.01,49.46,7.7,1.4,448
2022-11-14,SITE_001,North,aggressive,CEM_I,59.39,47.51,49.46,38.01,39.96,1.13,-2.15,448
2022-11-15,SITE_001,North,aggressive,CEM_III,38.96,38.96,39.96,20.37,21.37,4.41,11.16,448
2022-11-16,SITE_001,North,aggressive,CEM_III,41.31,41.31,21.37,29.24,9.3,2.81,6.56,448
2022-11-17,SITE_001,North,aggressive,CEM_II,32.42,32.42,9.3,29.86,6.74,2.86,3.79,448
2022-11-18,SITE_001,North,aggressive,CEM_I,30.21,25.75,6.74,19.01,0.0,2.87,4.79,448
2022-11-19,SITE_001,North,aggressive,CEM_I,58.7,12.28,0.0,12.28,0.0,0.7,6.9,448
2022-11-20,SITE_001,North,aggressive,CEM_III,37.41,19.98,0.0,19.98,0.0,1.66,2.51,448
2022-11-21,SITE_001,North,aggressive,CEM_I,38.04,38.04,0.0,44.12,6.08,1.59,1.99,448
2022-11-22,SITE_001,North,aggressive,CEM_II,57.19,37.38,6.08,31.3,0.0,0.24,11.49,448
2022-11-23,SITE_001,North,aggressive,CEM_II,51.97,15.12,0.0,15.12,0.0,2.65,7.46,448
2022-11-24,SITE_001,North,aggressive,CEM_I,31.57,20.41,0.0,20.41,0.0,10.69,2.51,448
2022-11-25,SITE_001,North,aggressive,CEM_I,43.92,27.47,0.0,34.34,6.87,6.56,-1.5,448
2022-11-26,SITE_001,North,aggressive,CEM_I,30.66,30.66,6.87,26.72,2.93,2.15,7.03,448
2022-11-27,SITE_001,North,aggressive,CEM_I,36.82,34.63,2.93,31.7,0.0,0.47,6.68,448
2022-11-28,SITE_001,North,aggressive,CEM_I,46.31,28.33,0.0,28.33,0.0,7.84,14.05,448
2022-11-29,SITE_001,North,aggressive,CEM_II,55.86,39.97,0.0,39.97,0.0,3.31,6.8,448
2022-11-30,SITE_001,North,aggressive,CEM_III,45.38,28.37,0.0,28.37,0.0,1.72,9.29,448
2022-12-01,SITE_001,North,aggressive,CEM_III,56.16,40.34,0.0,40.34,0.0,0.27,1.77,448
2022-12-02,SITE_001,North,aggressive,CEM_III,36.15,36.15,0.0,45.18,9.03,7.01,8.07,448
2022-12-03,SITE_001,North,aggressive,CEM_II,52.52,41.13,9.03,32.1,0.0,10.22,3.75,448
2022-12-04,SITE_001,North,aggressive,CEM_III,57.28,23.93,0.0,29.91,5.98,0.49,-2.45,448
2022-12-05,SITE_001,North,aggressive,CEM_II,32.8,23.8,5.98,17.82,0.0,0.56,10.71,448
2022-12-06,SITE_001,North,aggressive,CEM_I,47.33,41.92,0.0,41.92,0.0,1.03,8.2,448
2022-12-07,SITE_001,North,aggressive,CEM_II,43.43,16.64,0.0,16.64,0.0,2.52,6.17,448
2022-12-08,SITE_001,North,aggressive,CEM_I,57.18,49.34,0.0,49.34,0.0,4.75,10.25,448
2022-12-09,SITE_001,North,aggressive,CEM_I,51.98,22.53,0.0,22.53,0.0,0.76,3.41,448
2022-12-10,SITE_001,North,aggressive,CEM_II,32.5,32.5,0.0,42.14,9.64,8.01,3.72,448
2022-12-11,SITE_001,North,aggressive,CEM_III,33.67,32.56,9.64,22.92,0.0,3.52,6.07,448
2022-12-12,SITE_001,North,aggressive,CEM_II,42.82,0.0,0.0,10.5,10.5,29.18,8.89,448
2022-12-13,SITE_001,North,aggressive,CEM_II,36.29,36.29,10.5,48.94,23.15,4.1,15.75,448
2022-12-14,SITE_001,North,aggressive,CEM_I,54.57,54.57,23.15,38.41,6.99,2.05,8.07,448
2022-12-15,SITE_001,North,aggressive,CEM_I,40.73,40.73,6.99,43.13,9.39,1.89,13.7,448
2022-12-16,SITE_001,North,aggressive,CEM_II,37.33,22.88,9.39,13.49,0.0,2.04,6.69,448
2022-12-17,SITE_001,North,aggressive,CEM_III,43.51,36.05,0.0,36.05,0.0,6.35,11.73,448
2022-12-18,SITE_001,North,aggressive,CEM_II,52.14,43.75,0.0,43.75,0.0,4.85,6.77,448
2022-12-19,SITE_001,North,aggressive,CEM_III,35.25,19.09,0.0,19.09,0.0,1.46,6.19,448
2022-12-20,SITE_001,North,aggressive,CEM_III,32.31,32.31,0.0,44.66,12.35,9.07,4.57,448
2022-12-21,SITE_001,North,aggressive,CEM_I,39.12,39.12,12.35,47.53,20.76,1.21,5.15,448
2022-12-22,SITE_001,North,aggressive,CEM_III,54.22,54.22,20.76,45.95,12.49,10.25,7.33,448
2022-12-23,SITE_001,North,aggressive,CEM_II,43.81,43.81,12.49,31.87,0.55,5.26,6.56,448
2022-12-24,SITE_001,North,aggressive,CEM_II,54.07,11.27,0.55,10.72,0.0,2.39,2.93,448
2022-12-25,SITE_001,North,aggressive,CEM_II,57.32,42.2,0.0,42.2,0.0,2.74,10.74,448
2022-12-26,SITE_001,North,aggressive,CEM_III,48.64,35.13,0.0,35.13,0.0,0.09,5.49,448
2022-12-27,SITE_001,North,aggressive,CEM_II,33.61,20.53,0.0,20.53,0.0,3.8,5.26,448
2022-12-28,SITE_001,North,aggressive,CEM_I,44.06,33.93,0.0,33.93,0.0,0.24,19.77,448
2022-12-29,SITE_001,North,aggressive,CEM_III,57.09,36.71,0.0,36.71,0.0,1.76,14.73,448
2022-12-30,SITE_001,North,aggressive,CEM_I,59.67,31.25,0.0,31.25,0.0,4.5,5.34,448
2022-12-31,SITE_001,North,aggressive,CEM_III,59.86,30.86,0.0,30.86,0.0,9.11,7.04,448
2023-01-01,SITE_001,North,aggressive,CEM_I,47.97,13.75,0.0,13.75,0.0,0.33,1.54,448
2023-01-02,SITE_001,North,aggressive,CEM_I,30.75,13.29,0.0,13.29,0.0,12.02,15.05,448
2023-01-03,SITE_001,North,aggressive,CEM_II,53.22,45.7,0.0,45.7,0.0,12.08,12.85,448
2023-01-04,SITE_001,North,aggressive,CEM_I,51.08,30.49,0.0,30.49,0.0,2.93,18.58,448
2023-01-05,SITE_001,North,aggressive,CEM_II,53.6,20.51,0.0,20.51,0.0,0.55,17.26,448
2023-01-06,SITE_001,North,aggressive,CEM_III,42.21,10.12,0.0,10.12,0.0,1.58,12.63,448
2023-01-07,SITE_001,North,aggressive,CEM_II,31.37,21.07,0.0,21.07,0.0,0.2,10.93,448
2023-01-08,SITE_001,North,aggressive,CEM_II,48.32,0.0,0.0,18.28,18.28,17.79,10.1,448
2023-01-09,SITE_001,North,aggressive,CEM_II,0.0,0.0,18.28,43.33,61.61,3.63,1.03,448
2023-01-10,SITE_001,North,aggressive,CEM_I,47.16,47.16,61.61,21.74,36.19,9.29,9.99,448
2023-01-11,SITE_001,North,aggressive,CEM_I,54.5,54.5,36.19,42.73,24.42,13.42,2.74,448
2023-01-12,SITE_001,North,aggressive,CEM_III,44.81,44.81,24.42,49.71,29.32,3.79,12.86,448
2023-01-13,SITE_001,North,aggressive,CEM_II,34.96,34.96,29.32,39.19,33.55,0.7,17.01,448
2023-01-14,SITE_001,North,aggressive,CEM_I,39.28,39.28,33.55,48.2,42.47,10.7,6.31,448
2023-01-15,SITE_001,North,aggressive,CEM_I,49.09,49.09,42.47,20.3,13.68,8.61,16.56,448
2023-01-16,SITE_001,North,aggressive,CEM_II,49.96,49.96,13.68,36.51,0.23,0.31,20.61,448
2023-01-17,SITE_001,North,aggressive,CEM_III,42.57,13.07,0.23,12.84,0.0,0.48,17.2,448
2023-01-18,SITE_001,North,aggressive,CEM_III,49.38,45.52,0.0,45.52,0.0,0.42,15.44,448
2023-01-19,SITE_001,North,aggressive,CEM_II,49.08,34.5,0.0,34.5,0.0,4.57,12.21,448
2023-01-20,SITE_001,North,aggressive,CEM_II,45.9,45.9,0.0,49.65,3.75,10.35,10.15,448
2023-01-21,SITE_001,North,aggressive,CEM_I,42.66,33.19,3.75,29.44,0.0,8.57,15.18,448
2023-01-22,SITE_001,North,aggressive,CEM_III,54.5,25.5,0.0,25.5,0.0,4.3,3.74,448
2023-01-23,SITE_001,North,aggressive,CEM_III,32.33,32.33,0.0,44.47,12.14,9.55,17.36,448
2023-01-24,SITE_001,North,aggressive,CEM_III,55.73,39.38,12.14,27.24,0.0,4.46,11.05,448
2023-01-25,SITE_001,North,aggressive,CEM_II,0.0,0.0,0.0,25.72,25.72,1.92,7.37,448
2023-01-26,SITE_001,North,aggressive,CEM_III,34.28,34.28,25.72,23.84,15.28,3.73,7.84,448
2023-01-27,SITE_001,North,aggressive,CEM_I,45.52,25.55,15.28,10.27,0.0,0.84,14.55,448
2023-01-28,SITE_001,North,aggressive,CEM_I,50.31,24.58,0.0,24.58,0.0,2.44,16.66,448
2023-01-29,SITE_001,North,aggressive,CEM_II,43.62,15.62,0.0,15.62,0.0,1.23,21.27,448
2023-01-30,SITE_001,North,aggressive,CEM_III,34.07,18.35,0.0,18.35,0.0,3.32,14.81,448
2023-01-31,SITE_001,North,aggressive,CEM_III,0.0,0.0,0.0,40.25,40.25,12.99,12.56,448
2023-02-01,SITE_001,North,aggressive,CEM_I,41.11,41.11,40.25,28.96,28.1,3.07,17.89,448
2023-02-02,SITE_001,North,aggressive,CEM_II,54.8,49.64,28.1,21.54,0.0,2.94,13.76,448
2023-02-03,SITE_001,North,aggressive,CEM_II,46.24,0.0,0.0,32.15,32.15,16.24,7.68,448
2023-02-04,SITE_001,North,aggressive,CEM_II,37.41,37.41,32.15,24.25,18.99,3.9,8.09,448
2023-02-05,SITE_001,North,aggressive,CEM_I,40.27,40.27,18.99,48.66,27.38,8.77,11.37,448
2023-02-06,SITE_001,North,aggressive,CEM_III,34.96,34.96,27.38,49.99,42.41,4.08,18.59,448
2023-02-07,SITE_001,North,aggressive,CEM_I,59.82,59.82,42.41,34.94,17.53,0.82,13.34,448
2023-02-08,SITE_001,North,aggressive,CEM_II,43.84,33.45,17.53,15.92,0.0,4.21,18.91,448
2023-02-09,SITE_001,North,aggressive,CEM_III,58.92,38.89,0.0,38.89,0.0,9.57,18.84,448
2023-02-10,SITE_001,North,aggressive,CEM_II,33.92,14.99,0.0,14.99,0.0,3.81,17.71,448
2023-02-11,SITE_001,North,aggressive,CEM_II,34.46,34.46,0.0,49.24,14.78,7.9,19.59,448
2023-02-12,SITE_001,North,aggressive,CEM_II,47.66,36.21,14.78,21.43,0.0,3.3,14.77,448
2023-02-13,SITE_001,North,aggressive,CEM_III,57.56,39.03,0.0,39.03,0.0,1.14,13.77,448
2023-02-14,SITE_001,North,aggressive,CEM_III,42.23,40.58,0.0,40.58,0.0,11.24,23.74,448
2023-02-15,SITE_001,North,aggressive,CEM_III,39.36,11.23,0.0,11.23,0.0,4.26,22.82,448
2023-02-16,SITE_001,North,aggressive,CEM_I,0.0,0.0,0.0,29.07,29.07,17.8,16.09,448
2023-02-17,SITE_001,North,aggressive,CEM_II,48.98,48.98,29.07,42.79,22.88,5.82,22.0,448
2023-02-18,SITE_001,North,aggressive,CEM_III,36.32,33.23,22.88,10.35,0.0,2.03,22.86,448
2023-02-19,SITE_001,North,aggressive,CEM_III,0.0,0.0,0.0,23.67,23.67,30.64,22.24,448
2023-02-20,SITE_001,North,aggressive,CEM_III,34.29,34.29,23.67,40.76,30.14,5.01,20.15,448
2023-02-21,SITE_001,North,aggressive,CEM_II,33.13,33.13,30.14,38.93,35.94,5.37,20.62,448
2023-02-22,SITE_001,North,aggressive,CEM_II,30.73,30.73,35.94,31.97,37.18,1.64,20.05,448
2023-02-23,SITE_001,North,aggressive,CEM_I,58.65,58.65,37.18,21.98,0.51,5.0,26.54,448
2023-02-24,SITE_001,North,aggressive,CEM_III,55.26,29.64,0.51,29.13,0.0,0.4,21.37,448
2023-02-25,SITE_001,North,aggressive,CEM_III,36.97,36.97,0.0,42.14,5.17,0.78,23.02,448
2023-02-26,SITE_001,North,aggressive,CEM_II,0.0,0.0,5.17,33.33,38.5,13.24,24.39,448
2023-02-27,SITE_001,North,aggressive,CEM_I,48.1,48.1,38.5,35.91,26.31,9.23,10.93,448
2023-02-28,SITE_001,North,aggressive,CEM_I,51.59,51.59,26.31,28.16,2.88,0.66,19.69,448
2023-03-01,SITE_001,North,aggressive,CEM_II,37.26,37.26,2.88,42.9,8.52,8.61,28.76,448
2023-03-02,SITE_001,North,aggressive,CEM_II,46.9,46.9,8.52,46.67,8.29,8.15,22.68,448
2023-03-03,SITE_001,North,aggressive,CEM_II,34.01,20.46,8.29,12.17,0.0,6.38,13.06,448
2023-03-04,SITE_001,North,aggressive,CEM_III,33.08,33.08,0.0,41.32,8.24,6.9,17.14,448
2023-03-05,SITE_001,North,aggressive,CEM_II,44.01,44.01,8.24,47.62,11.85,6.28,23.27,448
2023-03-06,SITE_001,North,aggressive,CEM_III,54.8,44.45,11.85,32.6,0.0,0.43,19.97,448
2023-03-07,SITE_001,North,aggressive,CEM_III,43.01,25.09,0.0,25.09,0.0,10.07,23.29,448
2023-03-08,SITE_001,North,aggressive,CEM_I,0.0,0.0,0.0,32.59,32.59,16.63,19.83,448
2023-03-09,SITE_001,North,aggressive,CEM_III,35.01,35.01,32.59,36.66,34.24,13.31,21.45,448
2023-03-10,SITE_001,North,aggressive,CEM_III,58.52,0.0,34.24,21.92,56.16,16.91,23.73,448
2023-03-11,SITE_001,North,aggressive,CEM_II,33.14,33.14,56.16,25.4,48.42,0.56,22.35,448
2023-03-12,SITE_001,North,aggressive,CEM_III,43.73,43.73,48.42,24.75,29.44,10.04,25.36,448
2023-03-13,SITE_001,North,aggressive,CEM_III,51.59,51.59,29.44,44.79,22.64,2.31,25.57,448
2023-03-14,SITE_001,North,aggressive,CEM_II,36.47,36.47,22.64,34.31,20.48,6.56,17.86,448
2023-03-15,SITE_001,North,aggressive,CEM_II,52.11,32.57,20.48,12.09,0.0,1.75,21.39,448
2023-03-16,SITE_001,North,aggressive,CEM_II,35.98,21.5,0.0,21.5,0.0,5.73,15.05,448
2023-03-17,SITE_001,North,aggressive,CEM_I,50.64,46.44,0.0,46.44,0.0,2.29,10.89,448
2023-03-18,SITE_001,North,aggressive,CEM_I,33.73,29.71,0.0,29.71,0.0,9.11,20.25,448
2023-03-19,SITE_001,North,aggressive,CEM_I,43.92,24.61,0.0,30.76,6.15,2.59,31.76,448
2023-03-20,SITE_001,North,aggressive,CEM_III,53.22,37.0,6.15,30.85,0.0,5.66,23.66,448
2023-03-21,SITE_001,North,aggressive,CEM_II,35.45,0.0,0.0,23.28,23.28,18.65,23.14,448
2023-03-22,SITE_001,North,aggressive,CEM_III,45.54,45.54,23.28,24.87,2.61,2.09,22.77,448
2023-03-23,SITE_001,North,aggressive,CEM_III,56.38,34.49,2.61,31.88,0.0,0.01,24.79,448
2023-03-24,SITE_001,North,aggressive,CEM_III,53.41,25.92,0.0,25.92,0.0,8.85,13.12,448
2023-03-25,SITE_001,North,aggressive,CEM_III,31.79,31.79,0.0,33.29,1.5,1.8,19.38,448
2023-03-26,SITE_001,North,aggressive,CEM_III,53.56,0.0,1.5,31.78,33.28,23.13,11.71,448
2023-03-27,SITE_001,North,aggressive,CEM_III,51.77,0.0,33.28,45.84,79.12,16.45,18.91,448
2023-03-28,SITE_001,North,aggressive,CEM_III,47.35,47.35,79.12,42.44,74.21,9.39,16.71,448
2023-03-29,SITE_001,North,aggressive,CEM_III,54.3,54.3,74.21,23.49,43.4,5.05,27.88,448
2023-03-30,SITE_001,North,aggressive,CEM_I,56.7,55.89,43.4,12.49,0.0,6.45,14.91,448
2023-03-31,SITE_001,North,aggressive,CEM_II,39.06,24.17,0.0,24.17,0.0,0.8,14.55,448
2023-04-01,SITE_001,North,aggressive,CEM_II,32.29,32.29,0.0,42.28,9.99,14.89,19.22,448
2023-04-02,SITE_001,North,aggressive,CEM_II,46.83,39.24,9.99,29.25,0.0,3.08,8.94,448
2023-04-03,SITE_001,North,aggressive,CEM_I,34.11,31.09,0.0,31.09,0.0,11.4,27.67,448
2023-04-04,SITE_001,North,aggressive,CEM_III,44.95,44.95,0.0,48.12,3.17,2.49,16.19,448
2023-04-05,SITE_001,North,aggressive,CEM_III,43.77,20.21,3.17,17.04,0.0,3.7,21.54,448
2023-04-06,SITE_001,North,aggressive,CEM_I,58.31,30.86,0.0,30.86,0.0,1.2,22.65,448
2023-04-07,SITE_001,North,aggressive,CEM_III,41.78,0.0,0.0,40.92,40.92,18.93,23.76,448
2023-04-08,SITE_001,North,aggressive,CEM_I,34.88,34.88,40.92,40.87,46.91,1.86,18.75,448
2023-04-09,SITE_001,North,aggressive,CEM_I,55.06,55.06,46.91,25.08,16.93,3.45,12.2,448
2023-04-10,SITE_001,North,aggressive,CEM_III,51.87,44.08,16.93,27.15,0.0,4.01,17.46,448
2023-04-11,SITE_001,North,aggressive,CEM_III,0.0,0.0,0.0,46.06,46.06,0.15,22.23,448
2023-04-12,SITE_001,North,aggressive,CEM_III,41.15,32.92,46.06,40.17,53.31,0.84,35.0,448
2023-04-13,SITE_001,North,aggressive,CEM_I,43.33,43.33,53.31,34.88,44.86,12.53,12.51,448
2023-04-14,SITE_001,North,aggressive,CEM_II,49.7,0.0,44.86,17.66,62.52,24.43,26.02,448
2023-04-15,SITE_001,North,aggressive,CEM_III,45.18,45.18,62.52,11.56,28.9,12.52,10.18,448
2023-04-16,SITE_001,North,aggressive,CEM_I,36.75,36.75,28.9,38.77,30.92,0.18,20.79,448
2023-04-17,SITE_001,North,aggressive,CEM_I,45.5,45.5,30.92,21.3,6.72,4.14,18.73,448
2023-04-18,SITE_001,North,aggressive,CEM_III,44.29,24.91,6.72,18.19,0.0,2.18,18.69,448
2023-04-19,SITE_001,North,aggressive,CEM_I,38.87,11.31,0.0,11.31,0.0,4.47,24.2,448
2023-04-20,SITE_001,North,aggressive,CEM_III,45.21,42.44,0.0,42.44,0.0,5.05,12.51,448
2023-04-21,SITE_001,North,aggressive,CEM_I,51.8,24.1,0.0,24.1,0.0,9.03,14.83,448
2023-04-22,SITE_001,North,aggressive,CEM_I,38.47,11.5,0.0,11.5,0.0,8.71,4.8,448
2023-04-23,SITE_001,North,aggressive,CEM_II,45.96,12.45,0.0,12.45,0.0,0.68,25.61,448
2023-04-24,SITE_001,North,aggressive,CEM_III,39.13,19.22,0.0,19.22,0.0,2.25,14.98,448
2023-04-25,SITE_001,North,aggressive,CEM_III,35.73,35.73,0.0,39.27,3.54,0.01,22.47,448
2023-04-26,SITE_001,North,aggressive,CEM_II,39.09,39.09,3.54,38.5,2.95,5.12,26.59,448
2023-04-27,SITE_001,North,aggressive,CEM_II,33.76,33.76,2.95,49.98,19.17,8.49,16.7,448
2023-04-28,SITE_001,North,aggressive,CEM_II,47.72,32.31,19.17,13.14,0.0,2.6,22.56,448
2023-04-29,SITE_001,North,aggressive,CEM_II,30.62,30.62,0.0,30.7,0.08,3.93,15.2,448
2023-04-30,SITE_001,North,aggressive,CEM_I,48.05,38.66,0.08,38.58,0.0,1.57,17.26,448
2023-05-01,SITE_001,North,aggressive,CEM_II,53.42,13.51,0.0,16.88,3.37,7.11,30.3,448
2023-05-02,SITE_001,North,aggressive,CEM_III,51.43,0.0,3.37,46.84,50.21,17.95,12.69,448
2023-05-03,SITE_001,North,aggressive,CEM_III,55.51,55.51,50.21,11.23,5.93,5.93,17.73,448
2023-05-04,SITE_001,North,aggressive,CEM_I,55.7,45.01,5.93,39.08,0.0,0.27,16.7,448
2023-05-05,SITE_001,North,aggressive,CEM_III,46.48,29.3,0.0,29.3,0.0,4.13,16.15,448
2023-05-06,SITE_001,North,aggressive,CEM_I,30.76,10.46,0.0,10.46,0.0,3.53,22.33,448
2023-05-07,SITE_001,North,aggressive,CEM_II,55.3,32.36,0.0,32.36,0.0,6.08,17.16,448
2023-05-08,SITE_001,North,aggressive,CEM_III,42.89,29.29,0.0,29.29,0.0,3.48,19.7,448
